Transaction ID,Transaction Date,Year,Month,Day,Item,Quantity,Price Per Unit,Total Spent,Payment Method,Location,Computed Total,Total Mismatch Flag
TXN_4967446,2023-07-11,2023.0,7.0,11.0,Sandwich,1,4.0,4.0,Other,In-store,4.0,False
TXN_3368231,2023-08-11,2023.0,8.0,11.0,Tea,3,1.5,4.5,Other,Unknown,4.5,False
TXN_7353699,2023-07-20,2023.0,7.0,20.0,Tea,5,1.5,7.5,Digital Wallet,Unknown,7.5,False
TXN_6888998,2023-02-27,2023.0,2.0,27.0,Coffee,5,2.0,10.0,Other,Unknown,10.0,False
TXN_3541304,2023-04-22,2023.0,4.0,22.0,Sandwich,3,4.0,12.0,Cash,In-store,12.0,False
TXN_8188818,2023-10-07,2023.0,10.0,7.0,Tea,2,1.5,3.0,Other,Unknown,3.0,False
TXN_9431971,2023-07-17,2023.0,7.0,17.0,Smoothie,1,4.0,4.0,Credit Card,Unknown,4.0,False
TXN_4543742,2023-03-28,2023.0,3.0,28.0,Coffee,3,2.0,6.0,Digital Wallet,Unknown,6.0,False
TXN_5961027,,,,,Cake,2,3.0,6.0,Cash,In-store,6.0,False
TXN_1807140,2023-03-22,2023.0,3.0,22.0,Salad,1,5.0,5.0,Cash,Unknown,5.0,False
TXN_3007866,2023-04-14,2023.0,4.0,14.0,Juice,4,3.0,12.0,Credit Card,In-store,12.0,False
TXN_6779377,2023-10-06,2023.0,10.0,6.0,Smoothie,5,4.0,20.0,Other,In-store,20.0,False
TXN_7053830,2023-02-14,2023.0,2.0,14.0,Coffee,3,2.0,6.0,Digital Wallet,Unknown,6.0,False
TXN_3660048,,,,,Cake,1,3.0,3.0,Credit Card,Unknown,3.0,False
TXN_6522299,2023-08-29,2023.0,8.0,29.0,Tea,2,1.5,3.0,Cash,Unknown,3.0,False
TXN_5811766,,,,,Cake,5,3.0,15.0,Digital Wallet,In-store,15.0,False
TXN_2848421,2023-08-07,2023.0,8.0,7.0,Cookie,1,1.0,1.0,Digital Wallet,In-store,1.0,False
TXN_4935533,2023-06-12,2023.0,6.0,12.0,Unknown Item,1,4.0,4.0,Other,In-store,4.0,False
TXN_2389320,2023-07-26,2023.0,7.0,26.0,Coffee,2,2.0,4.0,Other,Takeaway,4.0,False
TXN_8423155,2023-07-03,2023.0,7.0,3.0,Coffee,1,2.0,2.0,Other,Takeaway,2.0,False
TXN_6053617,2023-11-25,2023.0,11.0,25.0,Sandwich,2,4.0,8.0,Credit Card,Unknown,8.0,False
TXN_8384372,2023-08-07,2023.0,8.0,7.0,Tea,4,1.5,6.0,Digital Wallet,Unknown,6.0,False
TXN_3426338,2023-07-31,2023.0,7.0,31.0,Salad,1,5.0,5.0,Cash,In-store,5.0,False
TXN_4581359,2023-03-22,2023.0,3.0,22.0,Juice,2,3.0,6.0,Credit Card,Unknown,6.0,False
TXN_3561451,2023-05-31,2023.0,5.0,31.0,Salad,4,5.0,20.0,Credit Card,Unknown,20.0,False
TXN_7768989,2023-10-02,2023.0,10.0,2.0,Sandwich,2,4.0,8.0,Cash,In-store,8.0,False
TXN_5963316,2023-06-25,2023.0,6.0,25.0,Tea,2,1.5,3.0,Credit Card,Takeaway,3.0,False
TXN_4265942,2023-04-24,2023.0,4.0,24.0,Coffee,5,2.0,10.0,Other,Unknown,10.0,False
TXN_6014389,2023-07-21,2023.0,7.0,21.0,Cookie,5,1.0,5.0,Credit Card,In-store,5.0,False
TXN_7358729,2023-02-25,2023.0,2.0,25.0,Cookie,2,1.0,2.0,Cash,Takeaway,2.0,False
TXN_9815521,2023-05-26,2023.0,5.0,26.0,Sandwich,3,4.0,12.0,Credit Card,In-store,12.0,False
TXN_8325221,2023-11-17,2023.0,11.0,17.0,Unknown Item,2,2.0,4.0,Credit Card,Unknown,4.0,False
TXN_8267031,2023-03-28,2023.0,3.0,28.0,Cake,2,3.0,6.0,Other,Takeaway,6.0,False
TXN_1950187,2023-04-13,2023.0,4.0,13.0,Tea,2,1.5,3.0,Credit Card,Takeaway,3.0,False
TXN_9518691,2023-03-30,2023.0,3.0,30.0,Salad,2,5.0,10.0,Credit Card,Unknown,10.0,False
TXN_3612790,2023-09-01,2023.0,9.0,1.0,Smoothie,1,4.0,4.0,Other,Unknown,4.0,False
TXN_5436816,2023-08-04,2023.0,8.0,4.0,Salad,3,5.0,15.0,Credit Card,Unknown,15.0,False
TXN_7896586,2023-09-04,2023.0,9.0,4.0,Sandwich,2,4.0,8.0,Credit Card,Unknown,8.0,False
TXN_5835004,2023-04-14,2023.0,4.0,14.0,Smoothie,5,4.0,20.0,Credit Card,In-store,20.0,False
TXN_3774886,2023-06-01,2023.0,6.0,1.0,Sandwich,3,4.0,12.0,Other,Unknown,12.0,False
TXN_5950951,2023-04-10,2023.0,4.0,10.0,Salad,1,5.0,5.0,Credit Card,In-store,5.0,False
TXN_3918096,2023-08-17,2023.0,8.0,17.0,Juice,4,3.0,12.0,Other,Unknown,12.0,False
TXN_2786231,2023-08-17,2023.0,8.0,17.0,Juice,1,3.0,3.0,Cash,Takeaway,3.0,False
TXN_3803063,2023-11-23,2023.0,11.0,23.0,Unknown Item,4,3.0,12.0,Credit Card,Takeaway,12.0,False
TXN_4262451,2023-10-16,2023.0,10.0,16.0,Coffee,1,2.0,2.0,Digital Wallet,Takeaway,2.0,False
TXN_4773210,2023-11-29,2023.0,11.0,29.0,Coffee,1,2.0,2.0,Credit Card,Unknown,2.0,False
TXN_1231366,2023-11-28,2023.0,11.0,28.0,Sandwich,3,4.0,12.0,Digital Wallet,Takeaway,12.0,False
TXN_6596377,2023-08-02,2023.0,8.0,2.0,Cookie,5,1.0,5.0,Other,Unknown,5.0,False
TXN_2713279,2023-02-12,2023.0,2.0,12.0,Cookie,4,1.0,4.0,Digital Wallet,In-store,4.0,False
TXN_4247602,2023-07-13,2023.0,7.0,13.0,Salad,5,5.0,25.0,Credit Card,Takeaway,25.0,False
TXN_2446298,2023-05-21,2023.0,5.0,21.0,Juice,5,3.0,15.0,Other,In-store,15.0,False
TXN_7258784,2023-09-21,2023.0,9.0,21.0,Unknown Item,4,2.0,8.0,Cash,In-store,8.0,False
TXN_5164540,2023-01-05,2023.0,1.0,5.0,Tea,2,1.5,3.0,Other,Takeaway,3.0,False
TXN_6488040,2023-05-20,2023.0,5.0,20.0,Salad,1,5.0,5.0,Digital Wallet,Takeaway,5.0,False
TXN_9850842,2023-01-23,2023.0,1.0,23.0,Tea,3,1.5,4.5,Other,Unknown,4.5,False
TXN_7269738,2023-05-26,2023.0,5.0,26.0,Cookie,3,1.0,3.0,Cash,Unknown,3.0,False
TXN_2638760,2023-02-09,2023.0,2.0,9.0,Cake,5,3.0,15.0,Cash,Unknown,15.0,False
TXN_3459152,2023-06-28,2023.0,6.0,28.0,Cake,3,3.0,9.0,Digital Wallet,Unknown,9.0,False
TXN_8013818,2023-07-24,2023.0,7.0,24.0,Tea,2,1.5,3.0,Other,Unknown,3.0,False
TXN_8077367,2023-02-27,2023.0,2.0,27.0,Tea,,,7.5,Credit Card,Unknown,,False
TXN_6643922,2023-06-24,2023.0,6.0,24.0,Coffee,5,2.0,10.0,Digital Wallet,In-store,10.0,False
TXN_8388056,2023-06-23,2023.0,6.0,23.0,Salad,1,5.0,5.0,Credit Card,Unknown,5.0,False
TXN_4728936,2023-02-27,2023.0,2.0,27.0,Juice,4,3.0,12.0,Digital Wallet,Takeaway,12.0,False
TXN_6386388,2023-05-21,2023.0,5.0,21.0,Tea,3,1.5,4.5,Credit Card,Takeaway,4.5,False
TXN_9443285,2023-05-27,2023.0,5.0,27.0,Cake,2,3.0,6.0,Credit Card,Unknown,6.0,False
TXN_6377838,2023-02-19,2023.0,2.0,19.0,Cake,2,3.0,6.0,Digital Wallet,Takeaway,6.0,False
TXN_7483986,2023-03-24,2023.0,3.0,24.0,Salad,2,5.0,10.0,Other,Takeaway,10.0,False
TXN_7719510,2023-08-14,2023.0,8.0,14.0,Juice,3,3.0,9.0,Credit Card,Takeaway,9.0,False
TXN_7908153,2023-01-19,2023.0,1.0,19.0,Cookie,3,1.0,3.0,Cash,In-store,3.0,False
TXN_3083412,,,,,Coffee,5,2.0,10.0,Credit Card,In-store,10.0,False
TXN_8159649,2023-06-15,2023.0,6.0,15.0,Unknown Item,4,2.0,8.0,Other,In-store,8.0,False
TXN_5391160,2023-03-09,2023.0,3.0,9.0,Juice,2,3.0,6.0,Cash,In-store,6.0,False
TXN_8324715,2023-03-21,2023.0,3.0,21.0,Sandwich,5,4.0,20.0,Credit Card,Unknown,20.0,False
TXN_7353685,,,,,Sandwich,2,4.0,8.0,Other,In-store,8.0,False
TXN_1985223,2023-09-21,2023.0,9.0,21.0,Smoothie,3,4.0,12.0,Digital Wallet,Takeaway,12.0,False
TXN_2944460,2023-04-16,2023.0,4.0,16.0,Salad,1,5.0,5.0,Digital Wallet,In-store,5.0,False
TXN_6957157,2023-02-01,2023.0,2.0,1.0,Cake,1,3.0,3.0,Other,Unknown,3.0,False
TXN_5693294,2023-12-30,2023.0,12.0,30.0,Unknown Item,3,3.0,9.0,Credit Card,Unknown,9.0,False
TXN_2887257,2023-08-27,2023.0,8.0,27.0,Cookie,3,1.0,3.0,Credit Card,In-store,3.0,False
TXN_3986876,2023-11-06,2023.0,11.0,6.0,Cake,3,3.0,9.0,Cash,Takeaway,9.0,False
TXN_1066604,2023-05-18,2023.0,5.0,18.0,Sandwich,5,4.0,20.0,Credit Card,Unknown,20.0,False
TXN_2494494,2023-06-13,2023.0,6.0,13.0,Coffee,1,2.0,2.0,Cash,Unknown,2.0,False
TXN_4464373,2023-04-22,2023.0,4.0,22.0,Cookie,2,1.0,2.0,Digital Wallet,In-store,2.0,False
TXN_7844770,2023-01-31,2023.0,1.0,31.0,Cake,2,3.0,6.0,Digital Wallet,Unknown,6.0,False
TXN_9968943,2023-07-25,2023.0,7.0,25.0,Smoothie,1,4.0,4.0,Digital Wallet,Unknown,4.0,False
TXN_4051488,2023-06-09,2023.0,6.0,9.0,Cookie,4,1.0,4.0,Other,Takeaway,4.0,False
TXN_2668838,2023-05-11,2023.0,5.0,11.0,Cake,4,3.0,12.0,Other,Takeaway,12.0,False
TXN_8039752,2023-11-28,2023.0,11.0,28.0,Unknown Item,2,2.0,4.0,Other,Takeaway,4.0,False
TXN_3388908,2023-11-22,2023.0,11.0,22.0,Cookie,4,1.0,4.0,Other,Takeaway,4.0,False
TXN_2096487,2023-08-09,2023.0,8.0,9.0,Unknown Item,5,4.0,20.0,Digital Wallet,Takeaway,20.0,False
TXN_8795794,2023-02-13,2023.0,2.0,13.0,Sandwich,3,4.0,12.0,Cash,In-store,12.0,False
TXN_4627457,2023-12-13,2023.0,12.0,13.0,Cake,3,3.0,9.0,Other,In-store,9.0,False
TXN_2352308,2023-11-10,2023.0,11.0,10.0,Cookie,2,1.0,2.0,Cash,Unknown,2.0,False
TXN_3980743,2023-09-21,2023.0,9.0,21.0,Salad,1,5.0,5.0,Other,Takeaway,5.0,False
TXN_6538210,2023-12-29,2023.0,12.0,29.0,Smoothie,1,4.0,4.0,Other,In-store,4.0,False
TXN_3749051,2023-04-19,2023.0,4.0,19.0,Unknown Item,3,4.0,12.0,Other,Takeaway,12.0,False
TXN_6683798,2023-07-26,2023.0,7.0,26.0,Cookie,1,1.0,1.0,Digital Wallet,Takeaway,1.0,False
TXN_7246683,2023-05-17,2023.0,5.0,17.0,Smoothie,1,4.0,4.0,Digital Wallet,Takeaway,4.0,False
TXN_6755348,2023-06-23,2023.0,6.0,23.0,Unknown Item,5,4.0,20.0,Other,Unknown,20.0,False
TXN_3691228,2023-10-26,2023.0,10.0,26.0,Cake,3,3.0,9.0,Cash,Takeaway,9.0,False
TXN_7407946,2023-03-26,2023.0,3.0,26.0,Salad,3,5.0,15.0,Credit Card,Unknown,15.0,False
TXN_8635803,2023-03-17,2023.0,3.0,17.0,Tea,2,1.5,3.0,Cash,Unknown,3.0,False
TXN_9550508,2023-11-18,2023.0,11.0,18.0,Smoothie,5,4.0,20.0,Other,Unknown,20.0,False
TXN_8010562,2023-07-23,2023.0,7.0,23.0,Sandwich,1,4.0,4.0,Cash,Unknown,4.0,False
TXN_2501648,2023-12-05,2023.0,12.0,5.0,Cake,2,3.0,6.0,Credit Card,Unknown,6.0,False
TXN_9455679,2023-05-18,2023.0,5.0,18.0,Salad,5,5.0,25.0,Other,Takeaway,25.0,False
TXN_8105705,2023-10-17,2023.0,10.0,17.0,Juice,1,3.0,3.0,Digital Wallet,Takeaway,3.0,False
TXN_9676096,2023-04-05,2023.0,4.0,5.0,Cake,3,3.0,9.0,Digital Wallet,Unknown,9.0,False
TXN_8476828,2023-10-25,2023.0,10.0,25.0,Unknown Item,3,1.5,4.5,Other,Takeaway,4.5,False
TXN_2126034,2023-10-30,2023.0,10.0,30.0,Coffee,4,2.0,8.0,Cash,In-store,8.0,False
TXN_2151258,2023-08-09,2023.0,8.0,9.0,Cake,3,3.0,9.0,Credit Card,Unknown,9.0,False
TXN_3672345,2023-10-17,2023.0,10.0,17.0,Tea,3,1.5,4.5,Credit Card,Unknown,4.5,False
TXN_6793298,2023-04-14,2023.0,4.0,14.0,Tea,2,1.5,3.0,Credit Card,Unknown,3.0,False
TXN_3951329,2023-12-28,2023.0,12.0,28.0,Sandwich,1,4.0,4.0,Credit Card,Takeaway,4.0,False
TXN_7480853,2023-10-07,2023.0,10.0,7.0,Smoothie,2,4.0,8.0,Digital Wallet,In-store,8.0,False
TXN_4944024,2023-09-26,2023.0,9.0,26.0,Smoothie,2,4.0,8.0,Other,Takeaway,8.0,False
TXN_6687528,2023-05-06,2023.0,5.0,6.0,Juice,2,3.0,6.0,Other,Unknown,6.0,False
TXN_5531648,2023-01-23,2023.0,1.0,23.0,Coffee,5,2.0,10.0,Cash,Takeaway,10.0,False
TXN_8789736,2023-05-06,2023.0,5.0,6.0,Coffee,2,2.0,4.0,Credit Card,Unknown,4.0,False
TXN_9938977,2023-12-18,2023.0,12.0,18.0,Cake,5,3.0,15.0,Cash,In-store,15.0,False
TXN_2730798,2023-12-01,2023.0,12.0,1.0,Tea,4,1.5,6.0,Credit Card,Unknown,6.0,False
TXN_3749801,2023-01-03,2023.0,1.0,3.0,Cake,5,3.0,15.0,Credit Card,Takeaway,15.0,False
TXN_3326626,2023-09-26,2023.0,9.0,26.0,Cake,2,3.0,6.0,Cash,Takeaway,6.0,False
TXN_4843989,2023-09-30,2023.0,9.0,30.0,Tea,4,1.5,6.0,Digital Wallet,Takeaway,6.0,False
TXN_6606514,2023-06-25,2023.0,6.0,25.0,Juice,1,3.0,3.0,Credit Card,In-store,3.0,False
TXN_6187752,2023-12-24,2023.0,12.0,24.0,Smoothie,5,4.0,20.0,Other,Takeaway,20.0,False
TXN_1666190,2023-07-28,2023.0,7.0,28.0,Smoothie,4,4.0,16.0,Other,Takeaway,16.0,False
TXN_9438576,2023-05-05,2023.0,5.0,5.0,Cookie,1,1.0,1.0,Credit Card,In-store,1.0,False
TXN_1344947,2023-02-16,2023.0,2.0,16.0,Cake,3,3.0,9.0,Other,Takeaway,9.0,False
TXN_4978922,,,,,Cookie,4,1.0,4.0,Cash,Unknown,4.0,False
TXN_3951552,2023-03-25,2023.0,3.0,25.0,Salad,2,5.0,10.0,Cash,In-store,10.0,False
TXN_3916668,2023-05-14,2023.0,5.0,14.0,Juice,2,3.0,6.0,Digital Wallet,Unknown,6.0,False
TXN_4789941,2023-04-17,2023.0,4.0,17.0,Sandwich,3,4.0,12.0,Credit Card,Unknown,12.0,False
TXN_6957001,2023-08-08,2023.0,8.0,8.0,Tea,4,1.5,6.0,Other,In-store,6.0,False
TXN_3536893,2023-05-16,2023.0,5.0,16.0,Salad,2,5.0,10.0,Other,Unknown,10.0,False
TXN_4519915,2023-05-15,2023.0,5.0,15.0,Smoothie,1,4.0,4.0,Digital Wallet,In-store,4.0,False
TXN_3269434,2023-02-01,2023.0,2.0,1.0,Juice,1,3.0,3.0,Cash,Unknown,3.0,False
TXN_3291988,2023-07-03,2023.0,7.0,3.0,Juice,2,3.0,6.0,Credit Card,Unknown,6.0,False
TXN_7083611,2023-05-15,2023.0,5.0,15.0,Cake,2,3.0,6.0,Other,Unknown,6.0,False
TXN_1875220,2023-03-07,2023.0,3.0,7.0,Tea,3,1.5,4.5,Cash,In-store,4.5,False
TXN_1926712,2023-01-31,2023.0,1.0,31.0,Coffee,5,2.0,10.0,Credit Card,Unknown,10.0,False
TXN_5552114,2023-06-13,2023.0,6.0,13.0,Sandwich,2,4.0,8.0,Other,In-store,8.0,False
TXN_5672583,2023-04-09,2023.0,4.0,9.0,Juice,2,3.0,6.0,Cash,Takeaway,6.0,False
TXN_3717444,2023-09-07,2023.0,9.0,7.0,Smoothie,3,4.0,12.0,Other,Unknown,12.0,False
TXN_1899114,2023-04-05,2023.0,4.0,5.0,Tea,3,1.5,4.5,Digital Wallet,Takeaway,4.5,False
TXN_2625388,2023-02-09,2023.0,2.0,9.0,Coffee,5,2.0,10.0,Digital Wallet,In-store,10.0,False
TXN_7153665,2023-07-31,2023.0,7.0,31.0,Salad,5,5.0,25.0,Cash,In-store,25.0,False
TXN_9161256,2023-01-01,2023.0,1.0,1.0,Smoothie,2,4.0,8.0,Digital Wallet,In-store,8.0,False
TXN_2010060,2023-11-09,2023.0,11.0,9.0,Unknown Item,1,3.0,3.0,Cash,Unknown,3.0,False
TXN_9077843,2023-03-28,2023.0,3.0,28.0,Tea,3,1.5,4.5,Other,Unknown,4.5,False
TXN_5611262,2023-05-22,2023.0,5.0,22.0,Unknown Item,2,5.0,10.0,Digital Wallet,In-store,10.0,False
TXN_3255254,2023-03-23,2023.0,3.0,23.0,Juice,4,3.0,12.0,Cash,Unknown,12.0,False
TXN_9275800,2023-05-01,2023.0,5.0,1.0,Smoothie,3,4.0,12.0,Cash,Unknown,12.0,False
TXN_2430215,2023-04-10,2023.0,4.0,10.0,Unknown Item,2,1.0,2.0,Digital Wallet,Unknown,2.0,False
TXN_1372003,2023-10-13,2023.0,10.0,13.0,Tea,4,1.5,6.0,Digital Wallet,Takeaway,6.0,False
TXN_7364110,,,,,Coffee,5,2.0,10.0,Cash,Unknown,10.0,False
TXN_7202644,2023-08-01,2023.0,8.0,1.0,Smoothie,5,4.0,20.0,Other,Takeaway,20.0,False
TXN_5330387,2023-10-21,2023.0,10.0,21.0,Coffee,3,2.0,6.0,Other,Unknown,6.0,False
TXN_2119809,2023-04-21,2023.0,4.0,21.0,Salad,5,5.0,25.0,Digital Wallet,In-store,25.0,False
TXN_5587224,2023-01-05,2023.0,1.0,5.0,Salad,2,5.0,10.0,Other,In-store,10.0,False
TXN_6332132,,,,,Juice,3,3.0,9.0,Other,Takeaway,9.0,False
TXN_2185661,2023-03-16,2023.0,3.0,16.0,Sandwich,4,4.0,16.0,Cash,Unknown,16.0,False
TXN_2491186,2023-11-28,2023.0,11.0,28.0,Salad,5,5.0,25.0,Other,Unknown,25.0,False
TXN_1891217,2023-04-02,2023.0,4.0,2.0,Tea,5,1.5,7.5,Other,Unknown,7.5,False
TXN_8977555,2023-07-21,2023.0,7.0,21.0,Cake,2,3.0,6.0,Cash,Unknown,6.0,False
TXN_7179922,2023-09-05,2023.0,9.0,5.0,Cake,2,3.0,6.0,Other,In-store,6.0,False
TXN_5114283,2023-05-28,2023.0,5.0,28.0,Tea,1,1.5,1.5,Digital Wallet,In-store,1.5,False
TXN_1528454,2023-03-22,2023.0,3.0,22.0,Coffee,2,2.0,4.0,Other,In-store,4.0,False
TXN_5615114,2023-10-31,2023.0,10.0,31.0,Tea,4,1.5,6.0,Digital Wallet,Unknown,6.0,False
TXN_4968659,2023-03-18,2023.0,3.0,18.0,Tea,5,1.5,7.5,Credit Card,Unknown,7.5,False
TXN_4858666,2023-03-18,2023.0,3.0,18.0,Cake,3,3.0,9.0,Credit Card,Unknown,9.0,False
TXN_3502394,2023-09-02,2023.0,9.0,2.0,Unknown Item,3,2.0,6.0,Credit Card,In-store,6.0,False
TXN_4754723,,,,,Coffee,2,2.0,4.0,Credit Card,Unknown,4.0,False
TXN_1902009,2023-04-12,2023.0,4.0,12.0,Unknown Item,2,3.0,6.0,Credit Card,Unknown,6.0,False
TXN_8492074,2023-11-12,2023.0,11.0,12.0,Tea,3,1.5,4.5,Digital Wallet,In-store,4.5,False
TXN_6355908,2023-03-28,2023.0,3.0,28.0,Sandwich,3,4.0,12.0,Credit Card,Unknown,12.0,False
TXN_6856530,2023-11-11,2023.0,11.0,11.0,Smoothie,5,4.0,20.0,Digital Wallet,Unknown,20.0,False
TXN_1180397,2023-04-05,2023.0,4.0,5.0,Smoothie,3,4.0,12.0,Credit Card,Takeaway,12.0,False
TXN_4747863,2023-10-04,2023.0,10.0,4.0,Cookie,2,1.0,2.0,Digital Wallet,In-store,2.0,False
TXN_3979966,2023-08-23,2023.0,8.0,23.0,Smoothie,5,4.0,20.0,Other,Takeaway,20.0,False
TXN_5127984,2023-11-12,2023.0,11.0,12.0,Sandwich,3,4.0,12.0,Cash,In-store,12.0,False
TXN_9904214,2023-03-13,2023.0,3.0,13.0,Sandwich,5,4.0,20.0,Other,Takeaway,20.0,False
TXN_9948753,2023-05-09,2023.0,5.0,9.0,Tea,2,1.5,3.0,Other,Takeaway,3.0,False
TXN_8263172,2023-12-30,2023.0,12.0,30.0,Unknown Item,2,3.0,6.0,Other,Takeaway,6.0,False
TXN_1196223,2023-10-14,2023.0,10.0,14.0,Juice,3,3.0,9.0,Digital Wallet,In-store,9.0,False
TXN_2401073,2023-02-10,2023.0,2.0,10.0,Coffee,4,2.0,8.0,Credit Card,Unknown,8.0,False
TXN_9639089,2023-05-14,2023.0,5.0,14.0,Juice,4,3.0,12.0,Credit Card,In-store,12.0,False
TXN_8654093,2023-11-29,2023.0,11.0,29.0,Coffee,3,2.0,6.0,Digital Wallet,Unknown,6.0,False
TXN_1038397,2023-05-20,2023.0,5.0,20.0,Cookie,3,1.0,3.0,Other,In-store,3.0,False
TXN_8872715,,,,,Cookie,2,1.0,2.0,Digital Wallet,Takeaway,2.0,False
TXN_4638979,2023-06-28,2023.0,6.0,28.0,Salad,1,5.0,5.0,Other,Unknown,5.0,False
TXN_5506097,2023-05-04,2023.0,5.0,4.0,Unknown Item,5,4.0,20.0,Cash,Takeaway,20.0,False
TXN_9579984,2023-12-25,2023.0,12.0,25.0,Salad,5,5.0,25.0,Credit Card,Unknown,25.0,False
TXN_6087578,2023-12-17,2023.0,12.0,17.0,Tea,1,1.5,1.5,Credit Card,Unknown,1.5,False
TXN_5297299,2023-10-04,2023.0,10.0,4.0,Coffee,5,2.0,10.0,Other,Unknown,10.0,False
TXN_7526174,2023-08-06,2023.0,8.0,6.0,Juice,3,3.0,9.0,Credit Card,Unknown,9.0,False
TXN_5401244,2023-07-08,2023.0,7.0,8.0,Salad,1,5.0,5.0,Credit Card,In-store,5.0,False
TXN_7470034,,,,,Smoothie,5,4.0,20.0,Digital Wallet,Takeaway,20.0,False
TXN_7775760,2023-02-21,2023.0,2.0,21.0,Cake,4,3.0,12.0,Other,Unknown,12.0,False
TXN_5820892,2023-11-14,2023.0,11.0,14.0,Juice,1,3.0,3.0,Digital Wallet,Unknown,3.0,False
TXN_3801338,2023-11-03,2023.0,11.0,3.0,Sandwich,3,4.0,12.0,Credit Card,Unknown,12.0,False
TXN_1521861,2023-04-02,2023.0,4.0,2.0,Unknown Item,5,3.0,15.0,Cash,In-store,15.0,False
TXN_8365857,2023-10-06,2023.0,10.0,6.0,Smoothie,5,4.0,20.0,Digital Wallet,Takeaway,20.0,False
TXN_9349657,2023-03-14,2023.0,3.0,14.0,Cookie,2,1.0,2.0,Credit Card,In-store,2.0,False
TXN_4503716,2023-11-12,2023.0,11.0,12.0,Cake,1,3.0,3.0,Other,Unknown,3.0,False
TXN_5679014,2023-06-12,2023.0,6.0,12.0,Coffee,1,2.0,2.0,Other,In-store,2.0,False
TXN_1161606,2023-09-20,2023.0,9.0,20.0,Sandwich,5,4.0,20.0,Credit Card,Takeaway,20.0,False
TXN_5938359,2023-06-02,2023.0,6.0,2.0,Cookie,2,1.0,2.0,Credit Card,Unknown,2.0,False
TXN_7565894,2023-07-15,2023.0,7.0,15.0,Salad,1,5.0,5.0,Cash,Takeaway,5.0,False
TXN_1987311,2023-08-03,2023.0,8.0,3.0,Smoothie,1,4.0,4.0,Other,In-store,4.0,False
TXN_4656387,2023-07-25,2023.0,7.0,25.0,Cookie,2,1.0,2.0,Digital Wallet,Unknown,2.0,False
TXN_9277276,2023-09-15,2023.0,9.0,15.0,Cake,4,3.0,12.0,Credit Card,Takeaway,12.0,False
TXN_1576076,2023-10-07,2023.0,10.0,7.0,Coffee,3,2.0,6.0,Cash,Takeaway,6.0,False
TXN_3676632,2023-12-11,2023.0,12.0,11.0,Smoothie,4,4.0,16.0,Credit Card,Unknown,16.0,False
TXN_9945457,2023-06-28,2023.0,6.0,28.0,Cookie,4,1.0,4.0,Cash,Unknown,4.0,False
TXN_6508674,2023-02-09,2023.0,2.0,9.0,Unknown Item,2,3.0,6.0,Other,Takeaway,6.0,False
TXN_4579086,2023-07-20,2023.0,7.0,20.0,Cake,2,3.0,6.0,Credit Card,In-store,6.0,False
TXN_2421873,2023-02-18,2023.0,2.0,18.0,Coffee,2,2.0,4.0,Credit Card,Unknown,4.0,False
TXN_3601382,2023-02-12,2023.0,2.0,12.0,Salad,3,5.0,15.0,Other,Unknown,15.0,False
TXN_2323650,2023-10-09,2023.0,10.0,9.0,Tea,4,1.5,6.0,Digital Wallet,Unknown,6.0,False
TXN_3587916,2023-07-09,2023.0,7.0,9.0,Salad,3,5.0,15.0,Cash,In-store,15.0,False
TXN_8914956,2023-05-13,2023.0,5.0,13.0,Cookie,2,1.0,2.0,Credit Card,Unknown,2.0,False
TXN_9080521,2023-01-24,2023.0,1.0,24.0,Coffee,2,2.0,4.0,Credit Card,In-store,4.0,False
TXN_1450705,2023-10-07,2023.0,10.0,7.0,Cookie,5,1.0,5.0,Other,Unknown,5.0,False
TXN_9648941,2023-06-30,2023.0,6.0,30.0,Coffee,2,2.0,4.0,Cash,Takeaway,4.0,False
TXN_9989719,2023-11-26,2023.0,11.0,26.0,Smoothie,2,4.0,8.0,Credit Card,Takeaway,8.0,False
TXN_8409154,2023-06-20,2023.0,6.0,20.0,Cake,4,3.0,12.0,Digital Wallet,Unknown,12.0,False
TXN_4630633,2023-10-22,2023.0,10.0,22.0,Sandwich,1,4.0,4.0,Other,Takeaway,4.0,False
TXN_8332592,2023-03-25,2023.0,3.0,25.0,Juice,5,3.0,15.0,Other,Unknown,15.0,False
TXN_5736595,2023-08-14,2023.0,8.0,14.0,Coffee,3,2.0,6.0,Credit Card,Unknown,6.0,False
TXN_2264883,2023-12-24,2023.0,12.0,24.0,Juice,2,3.0,6.0,Credit Card,Takeaway,6.0,False
TXN_6137394,2023-11-22,2023.0,11.0,22.0,Sandwich,1,4.0,4.0,Other,In-store,4.0,False
TXN_4127927,2023-08-04,2023.0,8.0,4.0,Salad,5,5.0,25.0,Other,Takeaway,25.0,False
TXN_7256205,2023-04-08,2023.0,4.0,8.0,Juice,4,3.0,12.0,Cash,Unknown,12.0,False
TXN_1766527,2023-02-07,2023.0,2.0,7.0,Unknown Item,4,5.0,20.0,Digital Wallet,Unknown,20.0,False
TXN_7591982,2023-02-28,2023.0,2.0,28.0,Salad,1,5.0,5.0,Cash,Unknown,5.0,False
TXN_5530273,2023-01-13,2023.0,1.0,13.0,Cake,3,3.0,9.0,Digital Wallet,Unknown,9.0,False
TXN_2958213,2023-08-15,2023.0,8.0,15.0,Unknown Item,5,1.0,5.0,Other,Unknown,5.0,False
TXN_2057961,2023-10-04,2023.0,10.0,4.0,Juice,2,3.0,6.0,Other,In-store,6.0,False
